2014-12-08 15:03:50,760 [10] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,493 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:20,538 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:21,945 [23] INFO  Umbraco.Web.UmbracoModule - [Thread 9] Setting OriginalRequestUrl: localhost:53137/umbraco
2014-12-08 15:05:22,091 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:22,336 [23] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 14] Executing installation step: DatabaseInstall
2014-12-08 15:05:22,339 [23] INFO  Umbraco.Core.DatabaseContext - [Thread 14] Database configuration status: Started
2014-12-08 15:05:22,729 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.2.0',''
2014-12-08 15:05:22,730 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Initializing database schema creation
2014-12-08 15:05:22,833 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1050,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2014-12-08 15:05:22,834 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY ([id])
2014-12-08 15:05:22,835 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table umbracoNode
2014-12-08 15:05:22,879 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table umbracoNode
2014-12-08 15:05:22,880 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:22,880 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeTrashed] ON [umbracoNode] ([trashed])
2014-12-08 15:05:22,881 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2014-12-08 15:05:22,881 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeUniqueID] ON [umbracoNode] ([uniqueID])
2014-12-08 15:05:22,882 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2014-12-08 15:05:22,901 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'umbracoNode' was created
2014-12-08 15:05:22,957 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(535,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2014-12-08 15:05:22,958 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY ([pk])
2014-12-08 15:05:22,959 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsContentType
2014-12-08 15:05:22,965 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsContentType
2014-12-08 15:05:22,966 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:22,968 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2014-12-08 15:05:23,012 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2014-12-08 15:05:23,257 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsContentType' was created
2014-12-08 15:05:23,328 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2014-12-08 15:05:23,328 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY ([pk])
2014-12-08 15:05:23,329 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsTemplate
2014-12-08 15:05:23,329 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsTemplate
2014-12-08 15:05:23,330 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,330 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,331 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2014-12-08 15:05:23,384 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsTemplate' was created
2014-12-08 15:05:23,435 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2014-12-08 15:05:23,436 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY ([pk])
2014-12-08 15:05:23,436 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsContent
2014-12-08 15:05:23,436 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsContent
2014-12-08 15:05:23,437 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,438 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_cmsContentType_nodeId] FOREIGN KEY ([contentType]) REFERENCES [cmsContentType] ([nodeId])
2014-12-08 15:05:23,438 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2014-12-08 15:05:23,497 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsContent' was created
2014-12-08 15:05:23,588 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2014-12-08 15:05:23,589 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY ([id])
2014-12-08 15:05:23,590 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsContentVersion
2014-12-08 15:05:23,590 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsContentVersion
2014-12-08 15:05:23,592 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [FK_cmsContentVersion_cmsContent_nodeId] FOREIGN KEY ([ContentId]) REFERENCES [cmsContent] ([nodeId])
2014-12-08 15:05:23,593 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentVersion_ContentId] ON [cmsContentVersion] ([ContentId])
2014-12-08 15:05:23,594 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentVersion_VersionId] ON [cmsContentVersion] ([VersionId])
2014-12-08 15:05:23,644 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsContentVersion' was created
2014-12-08 15:05:23,696 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2014-12-08 15:05:23,697 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY ([versionId])
2014-12-08 15:05:23,697 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsDocument
2014-12-08 15:05:23,697 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsDocument
2014-12-08 15:05:23,698 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,698 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-12-08 15:05:23,699 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2014-12-08 15:05:23,700 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
2014-12-08 15:05:23,700 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_published] ON [cmsDocument] ([published])
2014-12-08 15:05:23,700 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_newest] ON [cmsDocument] ([newest])
2014-12-08 15:05:23,716 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsDocument' was created
2014-12-08 15:05:23,778 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2014-12-08 15:05:23,779 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY ([contentTypeNodeId], [templateNodeId])
2014-12-08 15:05:23,779 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsDocumentType
2014-12-08 15:05:23,779 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsDocumentType
2014-12-08 15:05:23,780 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2014-12-08 15:05:23,781 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,782 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2014-12-08 15:05:23,804 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsDocumentType' was created
2014-12-08 15:05:23,863 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(30,1),
[nodeId] INTEGER NOT NULL,
[propertyEditorAlias] NVARCHAR(255) NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2014-12-08 15:05:23,864 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY ([pk])
2014-12-08 15:05:23,864 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsDataType
2014-12-08 15:05:23,889 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsDataType
2014-12-08 15:05:23,890 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:23,892 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2014-12-08 15:05:23,911 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsDataType' was created
2014-12-08 15:05:23,971 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(6,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NTEXT NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2014-12-08 15:05:23,972 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY ([id])
2014-12-08 15:05:23,973 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsDataTypePreValues
2014-12-08 15:05:23,985 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsDataTypePreValues
2014-12-08 15:05:23,987 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2014-12-08 15:05:24,008 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsDataTypePreValues' was created
2014-12-08 15:05:24,069 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2014-12-08 15:05:24,070 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY ([pk])
2014-12-08 15:05:24,070 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsDictionary
2014-12-08 15:05:24,070 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsDictionary
2014-12-08 15:05:24,071 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2014-12-08 15:05:24,087 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsDictionary' was created
2014-12-08 15:05:24,159 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2014-12-08 15:05:24,160 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY ([pk])
2014-12-08 15:05:24,161 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsLanguageText
2014-12-08 15:05:24,161 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsLanguageText
2014-12-08 15:05:24,162 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2014-12-08 15:05:24,179 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'cmsLanguageText' was created
2014-12-08 15:05:24,240 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(2,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2014-12-08 15:05:24,242 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY ([id])
2014-12-08 15:05:24,243 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table umbracoLanguage
2014-12-08 15:05:24,245 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table umbracoLanguage
2014-12-08 15:05:24,246 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2014-12-08 15:05:24,263 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'umbracoLanguage' was created
2014-12-08 15:05:24,329 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2014-12-08 15:05:24,330 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY ([id])
2014-12-08 15:05:24,330 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table umbracoDomains
2014-12-08 15:05:24,330 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table umbracoDomains
2014-12-08 15:05:24,331 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2014-12-08 15:05:24,352 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'umbracoDomains' was created
2014-12-08 15:05:24,415 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2014-12-08 15:05:24,416 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY ([id])
2014-12-08 15:05:24,416 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table umbracoLog
2014-12-08 15:05:24,416 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table umbracoLog
2014-12-08 15:05:24,417 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2014-12-08 15:05:24,433 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] New table 'umbracoLog' was created
2014-12-08 15:05:24,517 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2014-12-08 15:05:24,518 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY ([id])
2014-12-08 15:05:24,519 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Creating data in table cmsMacro
2014-12-08 15:05:24,519 [23] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 14] Done creating data in table cmsMacro
2014-12-08 15:05:24,520 [23] INFO  Umbraco.Core.Persistence.Database - [Thread 14] Create Index sql -1:
